file_name	sgRNA	numreads
Example_S2_L001_R2	rps8|34	0
Example_S2_L001_R2	rps8|49	0
Example_S2_L001_R2	rps8|73	0
Example_S2_L001_R2	rps8|22	0
Example_S2_L001_R2	rps8|85	0
Example_S2_L001_R2	prc|88	0
Example_S2_L001_R2	ssr2406|148	0
Example_S2_L001_R2	ssr2406|163	0
Example_S2_L001_R2	ssr2406|124	0
Example_S2_L001_R2	ssr2406|56	0
Example_S2_L001_R2	cbbZp|67	0
Example_S2_L001_R2	cbbZp|242	0
Example_S2_L001_R2	cbbZp|102	0
Example_S2_L001_R2	cbbZp|127	0
Example_S2_L001_R2	purC|13	0
Example_S2_L001_R2	purC|181	0
Example_S2_L001_R2	purC|80	0
Example_S2_L001_R2	purC|133	0
Example_S2_L001_R2	rfbJ|106	0
Example_S2_L001_R2	rfbJ|45	0
Example_S2_L001_R2	rfbJ|95	0
Example_S2_L001_R2	phbC|268	0
Example_S2_L001_R2	phbC|169	0
Example_S2_L001_R2	phbC|281	0
Example_S2_L001_R2	sll1353|159	0
Example_S2_L001_R2	sll1353|215	0
Example_S2_L001_R2	sll1353|250	0
Example_S2_L001_R2	sll1353|199	0
Example_S2_L001_R2	pdhB|37	0
Example_S2_L001_R2	pdhB|10	0
Example_S2_L001_R2	pdhB|168	0
Example_S2_L001_R2	pdhB|71	0
Example_S2_L001_R2	pdhB|22	0
Example_S2_L001_R2	ribH|107	0
Example_S2_L001_R2	ribH|177	0
Example_S2_L001_R2	ribH|30	0
Example_S2_L001_R2	ribH|154	0
Example_S2_L001_R2	ribH|52	0
Example_S2_L001_R2	slr1197|234	0
Example_S2_L001_R2	slr1197|57	0
Example_S2_L001_R2	slr1197|19	0
Example_S2_L001_R2	slr1196|38	0
Example_S2_L001_R2	slr1196|83	0
Example_S2_L001_R2	slr1196|6	0
Example_S2_L001_R2	slr1196|17	0
Example_S2_L001_R2	menB|61	0
Example_S2_L001_R2	menB|145	0
Example_S2_L001_R2	menB|97	0
Example_S2_L001_R2	sll1469|165	0
Example_S2_L001_R2	sll1469|386	0
Example_S2_L001_R2	sll1469|371	0
Example_S2_L001_R2	sll1142|51	0
Example_S2_L001_R2	sll1142|169	0
Example_S2_L001_R2	sll1142|107	0
Example_S2_L001_R2	sll1142|28	0
Example_S2_L001_R2	rpl14|16	0
Example_S2_L001_R2	rpl14|110	0
Example_S2_L001_R2	rpl14|141	0
Example_S2_L001_R2	rpl14|163	0
Example_S2_L001_R2	rpl14|121	0
Example_S2_L001_R2	rpl15|165	0
Example_S2_L001_R2	rpl15|59	0
Example_S2_L001_R2	rpl15|34	0
Example_S2_L001_R2	rpl15|21	0
Example_S2_L001_R2	rpl16|26	0
Example_S2_L001_R2	rpl16|97	0
Example_S2_L001_R2	rpl16|76	0
Example_S2_L001_R2	rpl16|109	0
Example_S2_L001_R2	rpl10|100	0
Example_S2_L001_R2	rpl10|163	0
Example_S2_L001_R2	rpl10|115	0
Example_S2_L001_R2	rpl10|128	0
Example_S2_L001_R2	rpl11|4	0
Example_S2_L001_R2	rpl11|34	0
Example_S2_L001_R2	rpl11|67	0
Example_S2_L001_R2	rpl11|130	0
Example_S2_L001_R2	rpl12|4	0
Example_S2_L001_R2	rpl12|191	0
Example_S2_L001_R2	rpl12|149	0
Example_S2_L001_R2	rpl12|136	0
Example_S2_L001_R2	slr1241|165	0
Example_S2_L001_R2	slr1240|499	0
Example_S2_L001_R2	slr1240|226	0
Example_S2_L001_R2	slr1240|366	0
Example_S2_L001_R2	slr1240|311	0
Example_S2_L001_R2	rpl18|100	0
Example_S2_L001_R2	rpl18|67	0
Example_S2_L001_R2	rpl18|25	0
Example_S2_L001_R2	rpl18|38	0
Example_S2_L001_R2	rpl18|53	0
Example_S2_L001_R2	rpl19|4	0
Example_S2_L001_R2	rpl19|31	0
Example_S2_L001_R2	rpl19|85	0
Example_S2_L001_R2	rpl19|71	0
Example_S2_L001_R2	rpl19|59	0
Example_S2_L001_R2	slr1438|84	0
Example_S2_L001_R2	slr1438|106	0
Example_S2_L001_R2	slr1438|37	0
Example_S2_L001_R2	secE|117	0
Example_S2_L001_R2	secE|46	0
Example_S2_L001_R2	secE|59	0
Example_S2_L001_R2	secE|85	0
Example_S2_L001_R2	ssl2823|84	0
Example_S2_L001_R2	ssl2823|4	0
Example_S2_L001_R2	ssl2823|207	0
Example_S2_L001_R2	nrtD2|262	0
Example_S2_L001_R2	nrtD2|85	0
Example_S2_L001_R2	nrtD2|23	0
Example_S2_L001_R2	nrtD2|187	0
Example_S2_L001_R2	nrtD2|223	0
Example_S2_L001_R2	ileS|39	0
Example_S2_L001_R2	ileS|28	0
Example_S2_L001_R2	ileS|64	0
Example_S2_L001_R2	ileS|144	0
Example_S2_L001_R2	ileS|84	0
Example_S2_L001_R2	ssr2009|21	0
Example_S2_L001_R2	ssr2009|55	0
Example_S2_L001_R2	ssr2009|245	0
Example_S2_L001_R2	ssr2009|208	0
Example_S2_L001_R2	sll1786|59	0
Example_S2_L001_R2	sll1786|109	0
Example_S2_L001_R2	sll1786|236	0
Example_S2_L001_R2	sll1786|192	0
Example_S2_L001_R2	sll1786|178	0
Example_S2_L001_R2	prfC|88	0
Example_S2_L001_R2	slr1444|40	0
Example_S2_L001_R2	slr1444|101	0
Example_S2_L001_R2	slr1441|91	0
Example_S2_L001_R2	slr1441|268	0
Example_S2_L001_R2	slr1441|70	0
Example_S2_L001_R2	slr1441|279	0
Example_S2_L001_R2	slr1440|165	0
Example_S2_L001_R2	slr1440|23	0
Example_S2_L001_R2	slr1440|91	0
Example_S2_L001_R2	slr1442|121	0
Example_S2_L001_R2	slr1442|187	0
Example_S2_L001_R2	slr1442|11	0
Example_S2_L001_R2	secY|131	0
Example_S2_L001_R2	secY|55	0
Example_S2_L001_R2	secY|68	0
Example_S2_L001_R2	secY|44	0
Example_S2_L001_R2	secY|22	0
Example_S2_L001_R2	slr1840|118	0
Example_S2_L001_R2	slr1840|87	0
Example_S2_L001_R2	lysS|16	0
Example_S2_L001_R2	lysS|83	0
Example_S2_L001_R2	ilvA|63	0
Example_S2_L001_R2	ilvA|4	0
Example_S2_L001_R2	ilvA|79	0
Example_S2_L001_R2	slr1230|119	0
Example_S2_L001_R2	ssr2047|146	0
Example_S2_L001_R2	ssr2047|4	0
Example_S2_L001_R2	ssr2047|101	0
Example_S2_L001_R2	ssr2047|127	0
Example_S2_L001_R2	ssr2047|77	0
Example_S2_L001_R2	sll1969|15	0
Example_S2_L001_R2	sll1969|58	0
Example_S2_L001_R2	slr1829|159	0
Example_S2_L001_R2	slr1829|115	0
Example_S2_L001_R2	slr1829|19	0
Example_S2_L001_R2	sll1716|683	0
Example_S2_L001_R2	sll1715|276	0
Example_S2_L001_R2	sll1715|184	0
Example_S2_L001_R2	sll1714|232	0
Example_S2_L001_R2	sll1714|184	0
Example_S2_L001_R2	sll1714|219	0
Example_S2_L001_R2	pknA|283	0
Example_S2_L001_R2	pknA|48	0
Example_S2_L001_R2	pknA|16	0
Example_S2_L001_R2	pknA|141	0
Example_S2_L001_R2	pknA|178	0
Example_S2_L001_R2	ycf9|222	0
Example_S2_L001_R2	ycf9|204	0
Example_S2_L001_R2	ycf9|181	0
Example_S2_L001_R2	ycf9|94	0
Example_S2_L001_R2	ycf9|65	0
Example_S2_L001_R2	sll1965|76	0
Example_S2_L001_R2	sll1965|35	0
Example_S2_L001_R2	petJ|136	0
Example_S2_L001_R2	petJ|148	0
Example_S2_L001_R2	petJ|83	0
Example_S2_L001_R2	sll1967|101	0
Example_S2_L001_R2	sll1967|129	0
Example_S2_L001_R2	sulA|22	0
Example_S2_L001_R2	sulA|167	0
Example_S2_L001_R2	sulA|205	0
Example_S2_L001_R2	pmgA|44	0
Example_S2_L001_R2	pmgA|81	0
Example_S2_L001_R2	hypE|52	0
Example_S2_L001_R2	hypE|161	0
Example_S2_L001_R2	hypE|15	0
Example_S2_L001_R2	hypE|105	0
Example_S2_L001_R2	ETR1|35	0
Example_S2_L001_R2	ETR1|289	0
Example_S2_L001_R2	ETR1|365	0
Example_S2_L001_R2	sll1971|104	0
Example_S2_L001_R2	malK|38	0
Example_S2_L001_R2	malK|193	0
Example_S2_L001_R2	malK|243	0
Example_S2_L001_R2	malK|112	0
Example_S2_L001_R2	malK|227	0
Example_S2_L001_R2	slr1856|34	0
Example_S2_L001_R2	slr1856|99	0
Example_S2_L001_R2	slr1856|64	0
Example_S2_L001_R2	slr1854|116	0
Example_S2_L001_R2	slr1854|155	0
Example_S2_L001_R2	slr1854|132	0
Example_S2_L001_R2	slr1854|84	0
Example_S2_L001_R2	slr1855|28	0
Example_S2_L001_R2	slr1855|91	0
Example_S2_L001_R2	slr1855|171	0
Example_S2_L001_R2	slr1855|126	0
Example_S2_L001_R2	slr1852|63	0
Example_S2_L001_R2	slr1852|103	0
Example_S2_L001_R2	slr1852|196	0
Example_S2_L001_R2	slr1852|51	0
Example_S2_L001_R2	slr1852|124	0
Example_S2_L001_R2	slr1853|259	0
Example_S2_L001_R2	slr1853|142	0
Example_S2_L001_R2	slr1853|38	0
Example_S2_L001_R2	slr1853|199	0
Example_S2_L001_R2	slr1742|74	0
Example_S2_L001_R2	slr1742|101	0
Example_S2_L001_R2	slr1742|27	0
Example_S2_L001_R2	slr1742|152	0
Example_S2_L001_R2	slr1742|130	0
Example_S2_L001_R2	sll0862|96	0
Example_S2_L001_R2	sll0862|29	0
Example_S2_L001_R2	sll0862|3	0
Example_S2_L001_R2	sll0863|109	0
Example_S2_L001_R2	sll0860|242	0
Example_S2_L001_R2	sll0860|202	0
Example_S2_L001_R2	sll0860|214	0
Example_S2_L001_R2	sll0861|142	0
Example_S2_L001_R2	sll0861|110	0
Example_S2_L001_R2	sll0867|4	0
Example_S2_L001_R2	sll0867|51	0
Example_S2_L001_R2	sll0867|133	0
Example_S2_L001_R2	sll0867|104	0
Example_S2_L001_R2	sll0867|74	0
Example_S2_L001_R2	sll0864|125	0
Example_S2_L001_R2	sll0864|5	0
Example_S2_L001_R2	sll0864|35	0
Example_S2_L001_R2	sll0864|66	0
Example_S2_L001_R2	slr1859|49	0
Example_S2_L001_R2	slr1859|166	0
Example_S2_L001_R2	sll1784|73	0
Example_S2_L001_R2	sll1784|184	0
Example_S2_L001_R2	sll1784|196	0
Example_S2_L001_R2	sll1784|19	0
Example_S2_L001_R2	slr0852|64	0
Example_S2_L001_R2	slr0852|29	0
Example_S2_L001_R2	slr0852|163	0
Example_S2_L001_R2	slr0852|122	0
Example_S2_L001_R2	sll1768|58	0
Example_S2_L001_R2	sll1768|32	0
Example_S2_L001_R2	sll1768|3	0
Example_S2_L001_R2	sll1768|18	0
Example_S2_L001_R2	slr0857|473	0
Example_S2_L001_R2	ruvA|132	0
Example_S2_L001_R2	ruvA|20	0
Example_S2_L001_R2	ruvA|163	0
Example_S2_L001_R2	ruvA|118	0
Example_S2_L001_R2	uvrC|39	0
Example_S2_L001_R2	uvrC|107	0
Example_S2_L001_R2	uvrC|16	0
Example_S2_L001_R2	uvrC|73	0
Example_S2_L001_R2	slr1739|109	0
Example_S2_L001_R2	slr1739|85	0
Example_S2_L001_R2	slr1739|7	0
Example_S2_L001_R2	slr1739|65	0
Example_S2_L001_R2	slr0863|44	0
Example_S2_L001_R2	slr0863|55	0
Example_S2_L001_R2	slr0863|13	0
Example_S2_L001_R2	slr0863|100	0
Example_S2_L001_R2	slr0863|25	0
Example_S2_L001_R2	sll1702|230	0
Example_S2_L001_R2	sll1702|92	0
Example_S2_L001_R2	sll1702|28	0
Example_S2_L001_R2	sll1702|10	0
Example_S2_L001_R2	slr1738|134	0
Example_S2_L001_R2	slr1738|60	0
Example_S2_L001_R2	ssl2501|31	0
Example_S2_L001_R2	ssl2501|80	0
Example_S2_L001_R2	ssl2501|184	0
Example_S2_L001_R2	sll1708|13	0
Example_S2_L001_R2	sll1708|179	0
Example_S2_L001_R2	sll1708|103	0
Example_S2_L001_R2	mutS|57	0
Example_S2_L001_R2	mutS|88	0
Example_S2_L001_R2	sll1159|249	0
Example_S2_L001_R2	sll1159|158	0
Example_S2_L001_R2	sll1159|169	0
Example_S2_L001_R2	sll1159|193	0
Example_S2_L001_R2	ssl3364|127	0
Example_S2_L001_R2	sll1628|100	0
Example_S2_L001_R2	sll1628|209	0
Example_S2_L001_R2	sll1628|65	0
Example_S2_L001_R2	sll1628|89	0
Example_S2_L001_R2	sll1628|14	0
Example_S2_L001_R2	phr2|106	0
Example_S2_L001_R2	phr2|68	0
Example_S2_L001_R2	phr2|203	0
Example_S2_L001_R2	phr2|186	0
Example_S2_L001_R2	sll1624|92	0
Example_S2_L001_R2	sll1624|5	0
Example_S2_L001_R2	sll1623|139	0
Example_S2_L001_R2	sll1623|49	0
Example_S2_L001_R2	sll1623|164	0
Example_S2_L001_R2	sll1623|178	0
Example_S2_L001_R2	sll1623|4	0
Example_S2_L001_R2	sll1621|4	0
Example_S2_L001_R2	sll1621|18	0
Example_S2_L001_R2	sll1621|37	0
Example_S2_L001_R2	sll1621|77	0
Example_S2_L001_R2	sll1620|87	0
Example_S2_L001_R2	sll1620|121	0
Example_S2_L001_R2	sll1620|176	0
Example_S2_L001_R2	sll1620|49	0
Example_S2_L001_R2	slr1821|79	0
Example_S2_L001_R2	slr1821|129	0
Example_S2_L001_R2	slr1820|79	0
Example_S2_L001_R2	slr1820|134	0
Example_S2_L001_R2	slr1820|115	0
Example_S2_L001_R2	slr1820|151	0
Example_S2_L001_R2	sll1687|278	0
Example_S2_L001_R2	sll1687|248	0
Example_S2_L001_R2	sll1687|155	0
Example_S2_L001_R2	sll1687|494	0
Example_S2_L001_R2	slr2144|55	0
Example_S2_L001_R2	slr2144|9	0
Example_S2_L001_R2	slr2144|32	0
Example_S2_L001_R2	slr2144|44	0
Example_S2_L001_R2	slr2141|31	0
Example_S2_L001_R2	slr2141|67	0
Example_S2_L001_R2	slr2141|112	0
Example_S2_L001_R2	gcvH|53	0
Example_S2_L001_R2	gcvH|135	0
Example_S2_L001_R2	slr1243|789	0
Example_S2_L001_R2	slr1243|1343	0
Example_S2_L001_R2	slr1243|211	0
Example_S2_L001_R2	slr1243|193	0
Example_S2_L001_R2	sll1770|37	0
Example_S2_L001_R2	sll1770|72	0
Example_S2_L001_R2	sll1770|118	0
Example_S2_L001_R2	pta|10	0
Example_S2_L001_R2	pta|221	0
Example_S2_L001_R2	pta|241	0
Example_S2_L001_R2	pta|25	0
Example_S2_L001_R2	pta|185	0
Example_S2_L001_R2	opcA|26	0
Example_S2_L001_R2	opcA|38	0
Example_S2_L001_R2	psr|102	0
Example_S2_L001_R2	psr|37	0
Example_S2_L001_R2	psr|89	0
Example_S2_L001_R2	psr|69	0
Example_S2_L001_R2	psr|13	0
Example_S2_L001_R2	sll0875|122	0
Example_S2_L001_R2	sll0875|103	0
Example_S2_L001_R2	slr1747|4	0
Example_S2_L001_R2	slr1747|16	0
Example_S2_L001_R2	slr1747|48	0
Example_S2_L001_R2	slr1747|94	0
Example_S2_L001_R2	hemC|13	0
Example_S2_L001_R2	hemC|105	0
Example_S2_L001_R2	hemC|50	0
Example_S2_L001_R2	hemC|70	0
Example_S2_L001_R2	hemC|139	0
Example_S2_L001_R2	hemA|118	0
Example_S2_L001_R2	hemA|134	0
Example_S2_L001_R2	hemA|105	0
Example_S2_L001_R2	hemA|8	0
Example_S2_L001_R2	hemA|205	0
Example_S2_L001_R2	slr1861|361	0
Example_S2_L001_R2	slr1861|191	0
Example_S2_L001_R2	slr1861|309	0
Example_S2_L001_R2	slr1861|246	0
Example_S2_L001_R2	ssl3379|50	0
Example_S2_L001_R2	ssl3379|83	0
Example_S2_L001_R2	lexA|6	0
Example_S2_L001_R2	lexA|100	0
Example_S2_L001_R2	sll1630|331	0
Example_S2_L001_R2	sll1630|295	0
Example_S2_L001_R2	sll1630|46	0
Example_S2_L001_R2	sll1630|193	0
Example_S2_L001_R2	sll1631|163	0
Example_S2_L001_R2	sll1631|49	0
Example_S2_L001_R2	sll1631|134	0
Example_S2_L001_R2	sll1631|19	0
Example_S2_L001_R2	exoD|155	0
Example_S2_L001_R2	exoD|47	0
Example_S2_L001_R2	exoD|144	0
Example_S2_L001_R2	exoD|5	0
Example_S2_L001_R2	exoD|127	0
Example_S2_L001_R2	petA|37	0
Example_S2_L001_R2	petA|145	0
Example_S2_L001_R2	petA|100	0
Example_S2_L001_R2	petA|53	0
Example_S2_L001_R2	petA|114	0
Example_S2_L001_R2	petC|144	0
Example_S2_L001_R2	petC|66	0
Example_S2_L001_R2	petC|55	0
Example_S2_L001_R2	sll1699|92	0
Example_S2_L001_R2	sll1699|75	0
Example_S2_L001_R2	sll1699|208	0
Example_S2_L001_R2	sll1699|61	0
Example_S2_L001_R2	sll1696|102	0
Example_S2_L001_R2	sll1696|356	0
Example_S2_L001_R2	sll1696|117	0
Example_S2_L001_R2	sll1696|336	0
Example_S2_L001_R2	sll1697|23	0
Example_S2_L001_R2	sll1697|34	0
Example_S2_L001_R2	sll1697|61	0
Example_S2_L001_R2	sll1692|233	0
Example_S2_L001_R2	sll1692|276	0
Example_S2_L001_R2	sll1692|140	0
Example_S2_L001_R2	sll1692|289	0
Example_S2_L001_R2	sll1692|250	0
Example_S2_L001_R2	sll1693|196	0
Example_S2_L001_R2	sll1693|34	0
Example_S2_L001_R2	sll1693|176	0
Example_S2_L001_R2	sll1693|57	0
Example_S2_L001_R2	sll1691|91	0
Example_S2_L001_R2	sll1691|182	0
Example_S2_L001_R2	sll1691|140	0
Example_S2_L001_R2	sll1691|31	0
Example_S2_L001_R2	ssl3383|15	0
Example_S2_L001_R2	ssl3383|164	0
Example_S2_L001_R2	ssl3383|103	0
Example_S2_L001_R2	ssl3382|32	0
Example_S2_L001_R2	ssl3382|95	0
Example_S2_L001_R2	ssl3382|13	0
Example_S2_L001_R2	slr0871|295	0
Example_S2_L001_R2	slr0871|308	0
Example_S2_L001_R2	slr0871|342	0
Example_S2_L001_R2	dctP|117	0
Example_S2_L001_R2	dctP|149	0
Example_S2_L001_R2	dctP|79	0
Example_S2_L001_R2	murI|158	0
Example_S2_L001_R2	murI|58	0
Example_S2_L001_R2	murI|145	0
Example_S2_L001_R2	murI|9	0
Example_S2_L001_R2	murI|129	0
Example_S2_L001_R2	deoC|23	0
Example_S2_L001_R2	deoC|58	0
Example_S2_L001_R2	deoC|41	0
Example_S2_L001_R2	deoC|82	0
Example_S2_L001_R2	deoC|10	0
Example_S2_L001_R2	rps6|35	0
Example_S2_L001_R2	rps6|155	0
Example_S2_L001_R2	rps6|143	0
Example_S2_L001_R2	rps6|109	0
Example_S2_L001_R2	ICFG|78	0
Example_S2_L001_R2	ICFG|161	0
Example_S2_L001_R2	ICFG|190	0
Example_S2_L001_R2	ICFG|62	0
Example_S2_L001_R2	ICFG|179	0
Example_S2_L001_R2	murD|34	0
Example_S2_L001_R2	murD|46	0
Example_S2_L001_R2	murD|113	0
Example_S2_L001_R2	murD|129	0
Example_S2_L001_R2	sfsA|114	0
Example_S2_L001_R2	sfsA|164	0
Example_S2_L001_R2	sfsA|125	0
Example_S2_L001_R2	cbiT|21	0
Example_S2_L001_R2	slr0870|285	0
Example_S2_L001_R2	rpoE2|34	0
Example_S2_L001_R2	rpoE2|59	0
Example_S2_L001_R2	rpoE2|5	0
Example_S2_L001_R2	rpoE2|156	0
Example_S2_L001_R2	slr1809|67	0
Example_S2_L001_R2	slr1809|38	0
Example_S2_L001_R2	slr1805|48	0
Example_S2_L001_R2	sll0871|19	0
Example_S2_L001_R2	sll0871|132	0
Example_S2_L001_R2	slr1807|32	0
Example_S2_L001_R2	slr1807|122	0
Example_S2_L001_R2	slr1807|57	0
Example_S2_L001_R2	sll0839|109	0
Example_S2_L001_R2	sll0839|56	0
Example_S2_L001_R2	sll0839|95	0
Example_S2_L001_R2	sll0839|76	0
Example_S2_L001_R2	gap1|109	0
Example_S2_L001_R2	gap1|143	0
Example_S2_L001_R2	gap1|74	0
Example_S2_L001_R2	slr1886|71	0
Example_S2_L001_R2	slr1886|29	0
Example_S2_L001_R2	slr1886|13	0
Example_S2_L001_R2	slr1880|370	0
Example_S2_L001_R2	slr1880|7	0
Example_S2_L001_R2	slr1880|94	0
Example_S2_L001_R2	slr1880|83	0
Example_S2_L001_R2	rpoD|18	0
Example_S2_L001_R2	lipA2|60	0
Example_S2_L001_R2	lipA2|78	0
Example_S2_L001_R2	lipA2|263	0
Example_S2_L001_R2	lipA2|142	0
Example_S2_L001_R2	lipA2|31	0
Example_S2_L001_R2	slr1888|51	0
Example_S2_L001_R2	slr1888|3	0
Example_S2_L001_R2	slr1888|31	0
Example_S2_L001_R2	slr1888|107	0
Example_S2_L001_R2	sll0837|64	0
Example_S2_L001_R2	sll0837|88	0
Example_S2_L001_R2	sll0837|102	0
Example_S2_L001_R2	sll0837|197	0
Example_S2_L001_R2	cbiL|4	0
Example_S2_L001_R2	cbiL|165	0
Example_S2_L001_R2	cbiL|35	0
Example_S2_L001_R2	cbiL|185	0
Example_S2_L001_R2	slr1403|139	0
Example_S2_L001_R2	slr1403|101	0
Example_S2_L001_R2	slr1407|144	0
Example_S2_L001_R2	slr1407|217	0
Example_S2_L001_R2	slr1407|82	0
Example_S2_L001_R2	slr1407|291	0
Example_S2_L001_R2	slr1406|154	0
Example_S2_L001_R2	slr1406|111	0
Example_S2_L001_R2	slr1406|23	0
Example_S2_L001_R2	slr1406|50	0
Example_S2_L001_R2	slr1409|202	0
Example_S2_L001_R2	slr1409|270	0
Example_S2_L001_R2	ycf32|55	0
Example_S2_L001_R2	ycf32|43	0
Example_S2_L001_R2	sll1618|43	0
Example_S2_L001_R2	sll1618|85	0
Example_S2_L001_R2	sll1618|65	0
Example_S2_L001_R2	sll1618|31	0
Example_S2_L001_R2	hofG2|126	0
Example_S2_L001_R2	hofG2|26	0
Example_S2_L001_R2	hofG2|163	0
Example_S2_L001_R2	hofG2|40	0
Example_S2_L001_R2	sll1758|10	0
Example_S2_L001_R2	sll1758|141	0
Example_S2_L001_R2	sll1758|39	0
Example_S2_L001_R2	sll1758|110	0
Example_S2_L001_R2	sll1758|87	0
Example_S2_L001_R2	sll1757|68	0
Example_S2_L001_R2	sll1755|194	0
Example_S2_L001_R2	sll1755|234	0
Example_S2_L001_R2	ndbA|107	0
Example_S2_L001_R2	ndbA|29	0
Example_S2_L001_R2	ndbA|93	0
Example_S2_L001_R2	ndbB|145	0
Example_S2_L001_R2	ndbB|97	0
Example_S2_L001_R2	slr1818|4	0
Example_S2_L001_R2	slr1818|202	0
Example_S2_L001_R2	slr1818|97	0
Example_S2_L001_R2	slr1818|71	0
Example_S2_L001_R2	slr1819|20	0
Example_S2_L001_R2	slr1819|66	0
Example_S2_L001_R2	slr1819|85	0
Example_S2_L001_R2	cefD|163	0
Example_S2_L001_R2	cefD|24	0
Example_S2_L001_R2	cefD|8	0
Example_S2_L001_R2	sll1268|11	0
Example_S2_L001_R2	sll1268|193	0
Example_S2_L001_R2	sll1268|136	0
Example_S2_L001_R2	sll1268|67	0
Example_S2_L001_R2	slr1812|350	0
Example_S2_L001_R2	slr1813|287	0
Example_S2_L001_R2	slr1813|239	0
Example_S2_L001_R2	sll1265|40	0
Example_S2_L001_R2	slr1811|395	0
Example_S2_L001_R2	slr1811|263	0
Example_S2_L001_R2	slr1811|408	0
Example_S2_L001_R2	slr1811|94	0
Example_S2_L001_R2	slr1816|468	0
Example_S2_L001_R2	slr1816|948	0
Example_S2_L001_R2	slr1816|328	0
Example_S2_L001_R2	thrC|73	0
Example_S2_L001_R2	thrC|37	0
Example_S2_L001_R2	thrC|133	0
Example_S2_L001_R2	slr1814|275	0
Example_S2_L001_R2	slr1815|205	0
Example_S2_L001_R2	slr1815|227	0
Example_S2_L001_R2	slr1815|266	0
Example_S2_L001_R2	slr1815|302	0
Example_S2_L001_R2	livF|133	0
Example_S2_L001_R2	livF|8	0
Example_S2_L001_R2	livF|168	0
Example_S2_L001_R2	ssr3189|127	0
Example_S2_L001_R2	ssr3189|82	0
Example_S2_L001_R2	ssr3189|55	0
Example_S2_L001_R2	ssr3189|107	0
Example_S2_L001_R2	ssr3188|24	0
Example_S2_L001_R2	ssr3188|5	0
Example_S2_L001_R2	ssr3188|46	0
Example_S2_L001_R2	ssr3188|70	0
Example_S2_L001_R2	napC|32	0
Example_S2_L001_R2	napC|214	0
Example_S2_L001_R2	slr1740|93	0
Example_S2_L001_R2	slr1740|136	0
Example_S2_L001_R2	slr1740|15	0
Example_S2_L001_R2	slr1740|82	0
Example_S2_L001_R2	pyrF|25	0
Example_S2_L001_R2	pyrF|4	0
Example_S2_L001_R2	pyrF|185	0
Example_S2_L001_R2	pyrF|196	0
Example_S2_L001_R2	pyrF|58	0
Example_S2_L001_R2	glnH/glnP|23	0
Example_S2_L001_R2	glnH/glnP|122	0
Example_S2_L001_R2	glnH/glnP|85	0
Example_S2_L001_R2	hupE|107	0
Example_S2_L001_R2	hupE|32	0
Example_S2_L001_R2	hupE|46	0
Example_S2_L001_R2	bioY|53	0
Example_S2_L001_R2	bioY|65	0
Example_S2_L001_R2	bioY|7	0
Example_S2_L001_R2	bioY|29	0
Example_S2_L001_R2	bioY|18	0
Example_S2_L001_R2	ssr3184|67	0
Example_S2_L001_R2	ssr3184|55	0
Example_S2_L001_R2	ssr3184|40	0
Example_S2_L001_R2	ssr3184|3	0
Example_S2_L001_R2	sppA|71	0
Example_S2_L001_R2	sppA|126	0
Example_S2_L001_R2	sppA|148	0
Example_S2_L001_R2	sppA|14	0
Example_S2_L001_R2	sll1698|166	0
Example_S2_L001_R2	sll1698|30	0
Example_S2_L001_R2	sll1698|154	0
Example_S2_L001_R2	slr0868|164	0
Example_S2_L001_R2	slr0868|235	0
Example_S2_L001_R2	slr0868|181	0
Example_S2_L001_R2	purT|129	0
Example_S2_L001_R2	purT|113	0
Example_S2_L001_R2	purT|76	0
Example_S2_L001_R2	slr1885|108	0
Example_S2_L001_R2	slr1885|14	0
Example_S2_L001_R2	slr1885|125	0
Example_S2_L001_R2	slr1885|52	0
Example_S2_L001_R2	slr1885|29	0
Example_S2_L001_R2	slr1410|78	0
Example_S2_L001_R2	slr1410|94	0
Example_S2_L001_R2	slr1410|40	0
Example_S2_L001_R2	slr1410|116	0
Example_S2_L001_R2	psbN|49	0
Example_S2_L001_R2	psbN|87	0
Example_S2_L001_R2	psbN|108	0
Example_S2_L001_R2	mscL|59	0
Example_S2_L001_R2	mscL|207	0
Example_S2_L001_R2	mscL|85	0
Example_S2_L001_R2	mscL|165	0
Example_S2_L001_R2	ssr1499|245	0
Example_S2_L001_R2	ssr1499|69	0
Example_S2_L001_R2	ssr1499|20	0
Example_S2_L001_R2	ssr1499|82	0
Example_S2_L001_R2	lspA|16	0
Example_S2_L001_R2	lspA|55	0
Example_S2_L001_R2	lspA|100	0
Example_S2_L001_R2	lspA|29	0
Example_S2_L001_R2	sll1773|112	0
Example_S2_L001_R2	sll1773|25	0
Example_S2_L001_R2	sll1773|79	0
Example_S2_L001_R2	sll1773|92	0
Example_S2_L001_R2	sll1773|11	0
Example_S2_L001_R2	sll0853|55	0
Example_S2_L001_R2	sll0853|193	0
Example_S2_L001_R2	sll0853|6	0
Example_S2_L001_R2	sll0853|221	0
Example_S2_L001_R2	sll0857|107	0
Example_S2_L001_R2	sll0855|49	0
Example_S2_L001_R2	sll0855|80	0
Example_S2_L001_R2	sll0855|19	0
Example_S2_L001_R2	sll0855|92	0
Example_S2_L001_R2	sll0854|20	0
Example_S2_L001_R2	sll0854|100	0
Example_S2_L001_R2	sll0854|74	0
Example_S2_L001_R2	sll0854|40	0
Example_S2_L001_R2	sll0854|222	0
Example_S2_L001_R2	sll0858|17	0
Example_S2_L001_R2	sll0858|106	0
